	title	authors	average_rating	isbn	isbn13	language_code	  num_pages	ratings_count	publication_date	publisher
7107	The Third Policeman	Flann O'Brien/Denis Donoghue	4.01	156478214X	9781564782144.0	eng	200.0	12452.0	3/1/1999	Dalkey Archive Press
7108	The Landmark Thucydides: A Comprehensive Guide to the Peloponnesian War	Thucydides/Robert B. Strassler/Richard Crawley/Victor Davis Hanson	3.9	0684827905	9780684827902.0	eng	713.0	1751.0	9/10/1998	Free Press
7109	Six Haunted Hairdos (The Hamlet Chronicles  #2)	Gregory Maguire/Elaine Clayton	3.53	0064407209	9780064407205.0	eng	176.0	92.0	8/18/1999	HarperCollins
7110	Dancing in the Flames: The Dark Goddess in the Transformation of Consciousness	Marion Woodman/Elinor Dickson	4.24	1570623139	9781570623134.0	eng	256.0	375.0	5/6/1997	Shambhala
7111	The Complete Book of Home  Site and Office Security: Selecting  Installing and Troubleshooting Systems and Devices	Bill   Phillips	3.5	0071467440	9780071467445.0	eng	309.0	2.0	8/1/2006	McGraw-Hill Education
7112	Pope Joan	Donna Woolfolk Cross	4.08	0345416260	9780345416261.0	eng	422.0	56471.0	6/9/2009	Ballantine Books (NY)
7113	Pope Joan: Translated & Adapted from the Greek	Emmanuel Rhoides/Lawrence Durrell	3.92	0720610656	9780720610659.0	eng	200.0	266.0	3/1/2000	Peter Owen Publishers
7114	Glass Houses (The Morganville Vampires  #1)	Rachel Caine	3.92	0451219945	9780451219947.0	eng	239.0	83997.0	10/3/2006	NAL Jam
7115	The Glass House (Captain Lacey  #3)	Ashley Gardner	4.04	0425199436	9780425199435.0	eng	256.0	1123.0	12/7/2004	Berkley
7116	Glass House	Philip Johnson/Toshio Nakamura	4.0	1580931863	9781580931861.0	eng	256.0	14.0	5/10/2007	The Monacelli Press
7117	The Echo of Greece	Edith Hamilton	4.09	0393002314	9780393002317.0	eng	224.0	29.0	2/17/1964	W.W. Norton
7118	Three Greek Plays: Prometheus Bound/Agamemnon/The Trojan Women	Euripides/Aeschylus/Edith Hamilton	4.06	0393002039	9780393002034.0	en-US	240.0	77.0	11/28/1958	W.W. Norton & Company
7119	The Analects	Confucius/D.C. Lau	3.83	0140443487	9780140443486.0	eng	249.0	12131.0	9/27/1979	Penguin Books Ltd
7120	The Twentieth Wife (Taj Mahal Trilogy  #1)	Indu Sundaresan	4.04	0743428188	9780743428187.0	en-US	380.0	11380.0	2/18/2003	Washington Square Press
7122	A History of God: The 4 000-Year Quest of Judaism  Christianity  and Islam	Karen Armstrong	3.87	0345384563	9780345384560.0	eng	496.0	1343.0	8/9/1994	Ballantine Books
7123	Buddha	Karen Armstrong	3.89	0143034367	9780143034360.0	eng	240.0	3783.0	9/28/2004	Penguin Books
7124	Islam: A Short History	Karen Armstrong	4.02	081296618X	9780812966183.0	eng	230.0	7660.0	8/6/2002	Modern Library
7125	The Spiral Staircase: My Climb Out of Darkness	Karen Armstrong	3.99	0385721277	9780385721271.0	eng	306.0	5755.0	2/22/2005	Anchor
7126	The Battle for God: A History of Fundamentalism	Karen Armstrong	3.93	0345391691	9780345391698.0	eng	480.0	5677.0	1/30/2001	Ballantine Books
7127	Muhammad: A Biography of the Prophet	Karen Armstrong	4.15	0062508865	9780062508867.0	eng	304.0	4978.0	9/10/1993	HarperOne
7128	The Analects of Confucius: A Philosophical Translation	Confucius/Henry Rosemont Jr./Roger T. Ames	3.83	0345434072	9780345434074.0	eng	352.0	180.0	9/7/1999	Ballantine Books
7129	Analects	Confucius/Edward Slingerland	3.83	0872206351	9780872206359.0	eng	312.0	115.0	9/15/2003	Hackett Publishing Company  Inc.
7130	Hiroshima	John Hersey	3.97	0679721037	9780679721031.0	eng	152.0	52567.0	3/4/1989	Vintage
7131	The Wall	John Hersey	4.28	0394756967	9780394756967.0	eng	640.0	1829.0	3/12/1988	Vintage Books
7132	Silent Spring	Rachel Carson/Linda Lear/Edward O. Wilson	3.97	0618249060	9780618249060.0	eng	378.0	30281.0	10/22/2002	Mariner Books
7133	The House of Life: Rachel Carson at Work	Paul Brooks/Rachel Carson	3.95	0395517427	9780395517420.0	eng	350.0	10.0	10/18/1989	Mariner Books
7134	Under the Sea Wind (Nature Classic)	Rachel Carson/Bob Hines	4.14	0140253807	9780140253801.0	eng	320.0	18.0	4/1/1996	Penguin
7135	Black Meets White	Justine Korman Fontes/Geoff Waring	3.5	0763619337	9780763619336.0	en-US	24.0	50.0	7/12/2005	Candlewick Press
7136	Back Bay (Peter Fallon  #1)	William Martin	3.91	0446363162	9780446363167.0	eng	532.0	1614.0	7/1/1992	Grand Central Publishing
7137	Letters from the Bay of Islands: The Story of Marianne Williams	Marianne Williams/Caroline Fitzgerald	3.72	0143019295	9780143019299.0	eng	270.0	24.0	1/1/2004	Penguin Books
7139	A Civil Action	Jonathan Harr	3.97	0679772677	9780679772675.0	eng	512.0	13628.0	8/27/1996	Vintage
7140	The Lost Painting	Jonathan Harr	3.74	0375759867	9780375759864.0	en-US	320.0	24619.0	11/7/2006	Random House Trade Paperbacks
7141	The Lost Painting	Jonathan Harr	3.74	0375431535	9780375431531.0	eng	368.0	5.0	11/1/2005	Random House Large Print
7142	Gideon's Trumpet: How One Man  a Poor Prisoner  Took His Case to the Supreme Court-And Changed the Law of the United States	Anthony  Lewis	3.91	0679723129	9780679723127.0	eng	288.0	2264.0	4/23/1989	Vintage
7143	The Library of Greek Mythology	Apollodorus/Robin Hard	3.98	0192839241	9780192839244.0	eng	336.0	1047.0	2/25/1999	Oxford University Press
7144	The Library 1  Books 1-3.9	Apollodorus/James George Frazer	3.93	0674991354	9780674991354.0	mul	464.0	21.0	1/1/1921	Harvard University Press (Cambridge  MA)/Wm Heinemann Ltd. (London)
7145	The Library of Apollodorus: Gods and Heroes of the Greeks	Apollodorus/Selwyn Reginald Cudjoe/Leonard Baskin	3.98	0870232061	9780870232060.0	eng	311.0	11.0	9/1/1986	University of Massachusetts Press
7146	Apollodorus' Library and Hyginus' Myths: Two Handbooks of Greek Mythology	Apollodorus/Hyginus/R. Scott Smith/Stephen M. Trzaskoma	3.98	0872208206	9780872208209.0	eng	328.0	20.0	3/1/2007	Hackett Publ. Co Inc
7147	Mythographi Graeci 1: Apollodori Bibliotheca  Apollodori epitoma  Procli excerpta ex cycli epici carminibus  Pediasmi libellus de duodecim Herculis...Graecorum et Romanorum Teubneriana	Apollodorus/Richard Wagner	0.0	3598715439	9783598715433.0	grc	335.0	0.0	7/15/1998	K.G. Saur Verlag
7148	Theogony / Works and Days	Hesiod/M.L. West	3.75	0192839411	9780192839411.0	eng	79.0	9276.0	5/13/1999	Oxford University Press
7149	The Works and Days/Theogony	Hesiod	3.75	1419188518	9781419188510.0	eng	48.0	3.0	6/17/2004	Kessinger Publishing
7150	Theogony/Works and Days/Shield	Hesiod/Apostolos N. Athanassakis	3.97	0801879841	9780801879845.0	eng	192.0	83.0	6/28/2004	Johns Hopkins University Press
7151	The Works and Days/Theogony/The Shield of Herakles	Hesiod/Richmond Lattimore	3.97	0472081616	9780472081615.0	eng	256.0	90.0	11/15/1991	University of Michigan Press
7152	The Poems	Hesiod/R.M. Frazer/Mary Sue Roniger	3.75	0806118466	9780806118468.0	eng	160.0	105.0	5/15/1983	University of Oklahoma Press
7153	Theogonia  Opera et Dies  Scutum  Fragmenta Selecta (Classical Texts)	Hesiod/Friedrich Solmsen/Reinholdo Merkelbach	4.06	0198140711	9780198140719.0	eng	282.0	9.0	9/13/1990	Clarendon Press
7154	Works of Hesiod and the Homeric Hymns	Hesiod/Daryl Hine	3.73	0226329658	9780226329659.0	eng	230.0	34.0	1/15/2005	University of Chicago Press
7155	The Georgics of Virgil	Virgil/David Ferry	3.85	0374530319	9780374530310.0	eng	224.0	85.0	5/2/2006	Farrar  Straus & Giroux
7156	The Death of Virgil	Hermann Broch/Jean Starr Untermeyer	4.19	0679755489	9780679755487.0	eng	496.0	794.0	1/15/1995	Vintage
7157	The Eclogues of Virgil	Virgil/David Ferry	3.91	0374526966	9780374526962.0	eng	112.0	74.0	6/15/2000	Farrar  Straus & Giroux
7158	The Art of the Personal Essay: An Anthology from the Classical Era to the Present	Phillip Lopate	4.19	0385422989	9780385422987.0	eng	777.0	48.0	1/1/1994	Anchor Books
7159	The Art of the Personal Essay: An Anthology from the Classical Era to the Present	Phillip Lopate	4.19	038542339X	9780385423397.0	eng	777.0	2136.0	1/15/1997	Anchor
7160	Waterfront: A Walk Around Manhattan	Phillip Lopate	3.71	0385497148	9780385497145.0	eng	450.0	254.0	5/10/2005	Anchor
7161	The DC Comics Encyclopedia	Scott Beatty/Robert Greenberger/Phil Jimenez/Daniel  Wallace	4.29	075660592X	9780756605926.0	eng	352.0	125.0	10/4/2004	DK Publishing
7162	The Marvel Encyclopedia	Tom DeFalco/Peter Sanderson/Michael Teitelbaum/Daniel  Wallace/Tom Brevoort/Andrew Darling	4.37	0756623588	9780756623586.0	eng	352.0	1049.0	10/16/2006	DK
7163	Reinventing Jesus: How Contemporary Skeptics Miss the Real Jesus and Mislead Popular Culture	J. Ed Komoszewski/Daniel B. Wallace/M. James Sawyer	4.2	082542982X	9780825429828.0	en-US	347.0	225.0	5/9/2006	Kregel Publications
7164	The Great Gatsby	F. Scott Fitzgerald/Matthew J. Bruccoli	3.91	0684801523	9780684801520.0	eng	216.0	9844.0	6/1/1995	Scribner
7165	Daniel Deronda	George Eliot/Earl L. Dachslager/George Stade	3.84	1593082908	9781593082901.0	eng	784.0	206.0	1/30/2005	Barnes  Noble Classics
7166	King Leopold's Ghost	Adam Hochschild	4.15	0618711678	9780618711673.0	eng	384.0	102.0	4/1/2006	Mariner Books
7167	The End of Days (The Earth Chronicles  #7)	Zecharia Sitchin	4.08	0061238236	9780061238239.0	eng	336.0	489.0	4/3/2007	William Morrow
7168	Mating in Captivity: Reconciling the Erotic and the Domestic	Esther Perel	4.15	0060753633	9780060753634.0	eng	272.0	10138.0	9/5/2006	Harper
7169	The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature	Geoffrey Miller	4.1	038549517X	9780385495172.0	eng	528.0	2144.0	4/17/2001	Anchor Books
7170	The Evolution Of Desire: Strategies of Human Mating	David M. Buss	4.08	046500802X	9780465008025.0	en-GB	354.0	1459.0	6/26/2003	Basic Books
7171	Middlesex	Jeffrey Eugenides	4.0	0965045641	9780965045643.0	eng	529.0	1081.0	9/4/2002	Farrar  Straus and Giroux
7172	The Liberated Bride	A.B. Yehoshua/Hillel Halkin	3.77	0156030160	9780156030168.0	en-US	576.0	457.0	10/4/2004	Mariner Books
7173	Plan of Attack	Bob Woodward/Alice Mayhew	3.68	0743255488	9780743255486.0	eng	480.0	4603.0	10/11/2004	Simon & Schuster
7174	The Commanders	Bob Woodward	3.71	0743234758	9780743234757.0	eng	400.0	527.0	1/1/2002	Simon & Schuster
7175	Veil: The Secret Wars of the CIA 1981-1987	Bob Woodward	3.67	0743274032	9780743274036.0	eng	592.0	758.0	7/1/2005	Simon & Schuster
7176	Shadow: Five Presidents and the Legacy of Watergate	Bob Woodward	3.72	0684852632	9780684852638.0	eng	608.0	1035.0	6/6/2000	Simon & Schuster
7177	The Brethren: Inside the Supreme Court	Bob Woodward/Scott Armstrong	4.11	0743274024	9780743274029.0	eng	592.0	3841.0	7/1/2005	Simon & Schuster
7178	Katy and the Big Snow (Book & Cassette)	Virginia Lee Burton	4.24	0395959918	9780395959916.0	eng	40.0	0.0	8/30/1999	Houghton Mifflin Harcourt
7179	Left Behind (Left Behind  #1)	Tim LaHaye/Jerry B. Jenkins	3.83	0842342702	9780842342704.0	eng	342.0	189090.0	9/1/2000	Tyndale House Publishers
7180	Armageddon: The Cosmic Battle of the Ages (Left Behind  #11)	Tim LaHaye/Jerry B. Jenkins	4.03	0842332367	9780842332361.0	eng	395.0	15869.0	11/18/2003	Tyndale House Publishers
7181	Desecration (Left Behind  #9)	Tim LaHaye/Jerry B. Jenkins	4.01	0842332294	9780842332293.0	eng	432.0	21603.0	5/20/2002	Tyndale House Publishers
7182	Nicolae (Left Behind  #3)	Tim LaHaye/Jerry B. Jenkins	3.96	078622469X	9780786224692.0	eng	530.0	30129.0	12/3/2005	Thorndike Press
7183	Banker to the Poor: Micro-Lending and the Battle Against World Poverty	Muhammad Yunus/Alan Jolis	4.09	1586481983	9781586481988.0	eng	289.0	7776.0	10/16/2003	PublicAffairs
7184	Working with Emotional Intelligence	Daniel Goleman	3.81	0553378589	9780553378580.0	eng	400.0	3265.0	1/4/2000	Bantam
7185	On Intelligence	Jeff Hawkins/Sandra Blakeslee	4.12	0805078533	9780805078534.0	eng	261.0	5347.0	8/1/2005	St. Martin's Griffin
7186	The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work	Travis Bradberry/Jean Greaves/Patrick Lencioni	3.52	0743273265	9780743273268.0	en-US	185.0	708.0	6/7/2005	Touchstone
7187	Financial Intelligence: A Manager's Guide to Knowing What the Numbers Really Mean	Karen Berman/Joe Knight/John  Case	4.12	1591397642	9781591397649.0	eng	272.0	1870.0	1/1/2006	Harvard Business Review Press
7188	Artificial Intelligence: A Modern Approach	Stuart Russell/Peter Norvig	4.17	0137903952	9780137903955.0	eng	1132.0	2689.0	12/20/2002	Prentice Hall
7190	Walking with the Wind: A Memoir of the Movement	John             Lewis/Michael D'Orso	4.49	0156007088	9780156007085.0	en-US	496.0	2052.0	10/18/1999	Mariner Books
7191	Jackie After Jack: Portrait of the Lady	Christopher Andersen/Christopher Andersen	3.95	0446607436	9780446607438.0	eng	592.0	373.0	3/1/1999	Grand Central Publishing
7192	To Battle the Gods (Jalav  Amazon Warrior  #5)	Sharon Green	4.07	0886771285	9780886771287.0	eng	446.0	87.0	5/6/1986	DAW
7193	A Tale of Love and Darkness	Amos Oz/Nicholas de Lange	4.22	015603252X	9780156032520.0	eng	560.0	5325.0	11/1/2005	Harvest / Harcourt
7194	What Went Wrong? The Clash Between Islam & Modernity in the Middle East	Bernard Lewis	3.49	0060516054	9780060516055.0	eng	186.0	2474.0	1/7/2003	Harper Perennial
7195	Not Even Wrong: The Failure of String Theory and the Search for Unity in Physical Law	Peter Woit	3.93	0465092756	9780465092758.0	eng	291.0	1495.0	9/4/2006	Basic Books
7196	Boy  Were  We Wrong About Dinosaurs!	Kathleen V. Kudlinski/S.D. Schindler	3.93	0525469788	9780525469780.0	en-US	32.0	254.0	9/22/2005	Dutton Books for Young Readers
7197	There Is Nothing Wrong with You: Going Beyond Self-Hate	Cheri Huber/June Shiver	4.18	0971030901	9780971030909.0	eng	239.0	1623.0	10/1/2001	Keep It Simple Books
7198	Dead Wrong (Joanna Brady  #12)	J.A. Jance	4.04	0060540907	9780060540906.0	eng	368.0	4163.0	7/25/2006	William Morrow
7200	The Perfect Wrong Note: Learning to Trust Your Musical Self	William Westney	4.24	1574671456	9781574671452.0	eng	239.0	191.0	6/1/2006	Hal Leonard Pub Corp
7201	In the Footsteps of Mr. Kurtz: Living on the Brink of Disaster in Mobutu's Congo	Michela Wrong	3.99	0060934433	9780060934439.0	eng	338.0	2387.0	5/28/2002	Harper Perennial
7202	Acts of Faith	Philip Caputo	3.94	0375725970	9780375725975.0	eng	688.0	1617.0	5/9/2006	Vintage
7203	Simple Acts of Faith: Heartwarming Stories of One Life Touching Another	Margaret Feinberg/Norman Rockwell	4.36	0736910735	9780736910736.0	en-US	48.0	14.0	7/1/2003	Harvest House Publishers
7204	The Cross From A Distance: Atonement In Mark's Gospel	Peter G. Bolt	3.89	083082619X	9780830826193.0	eng	213.0	50.0	12/9/2004	IVP Academic
7205	Cults in Our Midst: The Continuing Fight Against Their Hidden Menace	Margaret Thaler Singer/Robert Jay Lifton	3.95	0787967416	9780787967413.0	eng	432.0	196.0	4/11/2003	Jossey-Bass
7206	Mortals	Norman Rush	3.74	0679737111	9780679737117.0	en-US	736.0	469.0	7/13/2004	Vintage
7207	Whites	Norman Rush	3.77	0679738169	9780679738169.0	eng	160.0	382.0	9/1/1992	Vintage
7208	Hasta que te encuentre	John Irving/Carlos Milla Soler	3.63	8483103311	9788483103319.0	spa	1024.0	28.0	5/1/2006	TusQuets
7209	Howards End	E.M. Forster/Benjamin DeMott/Regina Marler	3.96	0451530462	9780451530462.0	eng	312.0	104.0	11/6/2007	Signet
7210	Women  Cats: The History of a Love Affair	Michelle Lovric/Lisa Pentreath	4.23	1556525133	9781556525131.0	eng	66.0	13.0	9/1/2003	Chicago Review Press
7211	EULIS! The History of Love	Paschal Beverly Randolph	3.85	0766184153	9780766184152.0	eng	144.0	9.0	3/5/2004	Kessinger Publishing
7212	Secretos De Familia	Julia Glass	3.57	8496525031	9788496525030.0	spa	528.0	0.0	11/1/2006	Puzzle-Roca
7213	Accidental Empires	Robert X. Cringely	4.01	0887308554	9780887308550.0	eng	384.0	1570.0	9/13/1996	Harper Business
7214	The Complete ACOA Sourcebook: Adult Children of Alcoholics at Home  at Work and in Love	Janet Geringer Woititz/Robert J. Ackerman	4.09	1558749608	9781558749603.0	en-US	500.0	152.0	3/8/2002	Health Communications Inc
7215	Bury the Chains	Adam Hochschild	4.28	0618619070	9780618619078.0	eng	496.0	1342.0	2/10/2006	Mariner Books
7216	Bury the Chains	Adam Hochschild	4.28	0333904915	9780333904916.0	eng	467.0	13.0	3/18/2005	MacMillan
7217	On Christian Belief (Works of Saint Augustine)	Augustine of Hippo/Boniface Ramsey/Michael Fiedrowicz	4.08	1565482344	9781565482340.0	eng	372.0	12.0	12/1/2005	New City Press
7218	Mary Stewart's Merlin Trilogy (Arthurian Saga  #1-3)	Mary  Stewart	4.39	0688003478	9780688003470.0	eng	928.0	4146.0	9/7/2004	Harper Voyager
7219	Touch Not the Cat	Mary  Stewart	3.91	0060823720	9780060823726.0	eng	372.0	5029.0	11/29/2005	HarperTorch
7220	The Gabriel Hounds	Mary  Stewart	3.92	0061145394	9780061145391.0	eng	322.0	3629.0	11/28/2006	HarperTorch
7221	The Wicked Day (Arthurian Saga  #4)	Mary  Stewart	4.09	0060548282	9780060548285.0	eng	417.0	10055.0	5/1/2003	Eos
7222	The Moonspinners	Mary  Stewart	4.03	0060502959	9780060502959.0	eng	400.0	6019.0	11/25/2003	HarperTorch
7223	This Rough Magic	Mary  Stewart	4.05	0060747471	9780060747473.0	eng	373.0	5153.0	11/30/2004	HarperTorch
7224	Nine Coaches Waiting	Mary  Stewart/Sandra Brown	4.03	1556526180	9781556526183.0	eng	342.0	10640.0	5/1/2006	Chicago Review Press
7225	Airs Above the Ground	Mary  Stewart	4.05	006074748X	9780060747480.0	eng	384.0	4615.0	11/30/2004	HarperTorch
7226	Madam  Will You Talk?	Mary  Stewart	4.05	0060093560	9780060093563.0	eng	360.0	4460.0	11/25/2003	HarperTorch
7227	The Night of Wishes	Michael Ende/Heike Schwarzbauer/Rick Takvorian/Regina Kehn/Regina Jehn	4.12	0374455031	9780374455033.0	eng	216.0	3014.0	4/17/1995	Farrar  Straus and Giroux (BYR)
7228	Mirror in the Mirror	Michael Ende/J. Maxwell Brownjohn	4.14	067080682X	9780670806829.0	eng	224.0	74.0	6/5/1986	Viking UK
7229	The Greek's Royal Mistress (Princess Brides  #2)	Jane Porter	3.69	0373124244	9780373124244.0	eng	192.0	167.0	9/24/2004	Harlequin Presents
7231	Death of a Perfect Wife (Hamish Macbeth  #4)	M.C. Beaton	3.81	0446614734	9780446614733.0	eng	175.0	4958.0	7/1/2006	Grand Central Publishing
7232	Cold Sleep (Cold Series #1)	Narise Konohara/Nanao Saikawa/Douglas W. Dlin	3.73	1569708878	9781569708873.0	eng	226.0	278.0	8/9/2006	Digital Manga Publishing
7233	The Restless Sleep: Inside New York City's Cold Case Squad	Stacy Horn	3.49	0143037293	9780143037293.0	eng	336.0	331.0	7/25/2006	Penguin Books
7236	Le Premier homme	Albert Camus/Catherine Camus	3.96	2070401014	9782070401017.0	fre	384.0	293.0	2/11/2000	Gallimard
7237	Noces	Albert Camus	3.65	2070733467	9782070733460.0	fre	101.0	184.0	4/7/1993	Gallimard
7238	How to Be a Perfect Stranger: The Essential Religious Etiquette Handbook	Stuart M. Matlins	3.95	1594731403	9781594731402.0	eng	403.0	120.0	2/1/2006	Skylight Paths Publishing
7239	The Basic Political Writings	Jean-Jacques Rousseau/Donald A. Cress/Peter Gray	3.87	0872200477	9780872200470.0	eng	227.0	4786.0	11/1/1987	Hackett Publishing Company  Inc.
7240	Henri Rousseau: Jungles in Paris	Christopher   Green/Frances Morris/Nancy Ireson/Claire Freches-Thory	4.06	0810956993	9780810956995.0	eng	230.0	31.0	6/1/2006	Harry N. Abrams
7241	Julie  or the New Heloise	Jean-Jacques Rousseau/Philip Stewart/Jean Vache	3.46	0874518253	9780874518252.0	en-US	728.0	1019.0	10/1/1997	Dartmouth College Press
7242	Anesthesiology Review	Ronald J. Faust/Roy F. Cucchiara/Denise J. Wedel/C. Thomas Wass/Stephen H. Rose/Thomas N. Spackman	3.67	0443066019	9780443066016.0	eng	595.0	12.0	9/21/2001	Churchill Livingstone
7243	Faust  Part Two	Johann Wolfgang von Goethe/Philip Wayne	3.73	0140440933	9780140440935.0	eng	288.0	128.0	2/28/1960	Penguin Classics
7244	The Jew of Malta	Christopher Marlowe/H. Havelock Ellis	3.6	0486431843	9780486431840.0	en-US	80.0	2963.0	8/5/2003	Dover Publications
7245	The Trumpeter of Krakow	Eric P. Kelly/Janina Domanska	3.76	0689829922	9780689829925.0	eng	224.0	54.0	6/1/1999	Aladdin
7246	Numerical Recipes in C: The Art of Scientific Computing	William H. Press/Saul A. Teukolsky/William T. Vetterling/Brian P. Flannery	4.16	0521431085	9780521431088.0	eng	1020.0	217.0	10/30/1992	Cambridge University Press
7247	Numerical Recipes Example Book C++: The Art of Scientific Computing	William T. Vetterling/William H. Press/Saul A. Teukolsky	3.25	0521750342	9780521750349.0	eng	330.0	4.0	2/7/2002	Cambridge University Press
7248	Numerical Recipes: Example Book C	William T. Vetterling/Saul A. Teukolsky/William H. Press/Brian P. Flannery	3.75	0521437202	9780521437202.0	eng	336.0	7.0	11/27/1992	Cambridge University Press
7249	Eugene Onegin	Alexander Pushkin/James E. Falen	4.09	0192838997	9780192838995.0	eng	240.0	42668.0	10/22/1998	Oxford University Press
7250	Eugene Onegin	Alexander Pushkin/Charles Johnston/Michael Basker/John Bayley	4.09	0140448039	9780140448030.0	en-US	262.0	382.0	4/29/2003	Penguin Classics
